Year,Win.Score,Lose.Score,Total.Score
1948,2,1,3
1948,7,3,10
1948,7,5,12
1948,2,0,2
1948,8,10,18
1948,6,3,9
1948,6,3,9
1948,1,1,2
1948,5,4,9
1948,2,1,3
1948,3,1,4
1948,4,0,4
1948,4,3,7
1948,7,1,8
1948,6,5,11
1948,7,3,10
1948,6,1,7
1948,5,4,9
1948,7,6,13
1948,4,2,6
1948,8,13,21
1948,6,1,7
1948,8,3,11
1948,4,10,14
1948,7,6,13
1948,2,1,3
1948,9,3,12
1948,7,6,13
1948,6,4,10
1948,8,1,9
1948,4,3,7
1948,10,1,11
1948,6,3,9
1948,4,10,14
1948,4,3,7
1948,4,2,6
1948,4,3,7
1948,7,0,7
1948,8,3,11
1948,6,0,6
1948,5,4,9
1948,9,3,12
1948,10,0,10
1948,5,4,9
1948,7,0,7
1948,2,1,3
1948,4,4,8
1948,4,1,5
1948,8,1,9
1948,3,1,4
1948,2,1,3
1948,7,4,11
1948,1,0,1
1948,7,3,10
1948,5,1,6
1948,5,3,8
1948,2,1,3
1948,3,2,5
1948,4,3,7
1948,6,4,10
1948,6,2,8
1948,5,3,8
1948,4,1,5
1948,4,10,14
1948,7,2,9
1948,7,2,9
1948,5,4,9
1948,7,4,11
1948,4,3,7
1948,7,10,17
1948,1,0,1
1948,5,0,5
1948,4,2,6
1948,6,5,11
1948,5,3,8
1948,7,1,8
1948,7,3,10
1948,8,7,15
1948,9,6,15
1948,3,2,5
1948,5,4,9
1948,4,12,16
1948,1,0,1
1948,5,0,5
1948,4,3,7
1948,3,0,3
1948,5,3,8
1948,11,1,12
1948,4,16,20
1948,4,3,7
1948,11,1,12
1948,2,0,2
1948,4,10,14
1948,4,11,15
1948,9,5,14
1948,5,3,8
1948,9,5,14
1948,5,1,6
1948,7,1,8
1948,2,0,2
1948,11,1,12
1948,6,5,11
1948,3,2,5
1948,2,1,3
1948,7,5,12
1948,6,5,11
1948,8,7,15
1948,5,1,6
1948,3,2,5
1948,7,4,11
1948,6,4,10
1948,5,11,16
1948,5,2,7
1948,7,15,22
1948,6,4,10
1948,4,10,14
1948,4,1,5
1948,2,10,12
1948,5,4,9
1948,4,12,16
1948,3,1,4
1948,12,1,13
1948,8,10,18
1948,6,5,11
1948,3,2,5
1948,7,3,10
1948,7,6,13
1948,5,3,8
1948,3,2,5
1948,9,11,20
1948,7,5,12
1948,9,4,13
1948,3,2,5
1948,7,5,12
1948,4,1,5
1948,3,1,4
1948,8,7,15
1948,5,10,15
1948,5,3,8
1948,7,5,12
1948,3,1,4
1948,8,7,15
1948,9,2,11
1948,8,7,15
1948,3,2,5
1948,9,3,12
1948,9,2,11
1948,5,4,9
1948,6,3,9
1948,9,8,17
1948,7,3,10
1948,4,1,5
1948,2,0,2
1948,2,1,3
1948,4,3,7
1948,8,5,13
1948,3,1,4
1948,7,4,11
1948,2,1,3
1948,5,11,16
1948,6,5,11
1948,5,3,8
1948,7,6,13
1948,8,7,15
1948,8,6,14
1948,5,2,7
1948,9,8,17
1948,4,1,5
1948,6,4,10
1948,5,4,9
1948,5,2,7
1948,5,4,9
1948,8,12,20
1948,2,0,2
1948,2,1,3
1948,5,2,7
1948,5,0,5
1948,9,5,14
1948,4,0,4
1948,9,7,16
1948,10,1,11
1948,7,6,13
1948,5,10,15
1948,6,3,9
1948,5,4,9
1948,4,1,5
1948,8,5,13
1948,4,1,5
1948,4,3,7
1948,10,0,10
1948,8,3,11
1948,7,2,9
1948,6,4,10
1948,9,0,9
1948,7,5,12
1948,4,2,6
1948,6,2,8
1948,5,2,7
1948,1,0,1
1948,2,13,15
1948,4,3,7
1948,9,8,17
1948,5,2,7
1948,6,11,17
1948,5,2,7
1948,5,4,9
1948,6,4,10
1948,7,6,13
1948,5,1,6
1948,2,1,3
1948,3,2,5
1948,12,1,13
1948,6,2,8
1948,8,6,14
1948,2,11,13
1948,3,1,4
1948,8,5,13
1948,4,0,4
1948,3,2,5
1948,2,11,13
1948,6,5,11
1948,3,2,5
1948,3,12,15
1948,4,1,5
1948,3,2,5
1948,4,2,6
1948,7,0,7
1948,2,1,3
1948,9,6,15
1948,6,3,9
1948,7,1,8
1948,4,2,6
1948,5,0,5
1948,8,5,13
1948,4,0,4
1948,3,2,5
1948,6,4,10
1948,9,1,10
1948,6,5,11
1948,6,2,8
1948,5,2,7
1948,4,1,5
1948,7,0,7
1948,4,3,7
1948,6,2,8
1948,7,4,11
1948,2,0,2
1948,6,3,9
1948,2,1,3
1948,3,11,14
1948,3,1,4
1948,6,5,11
1948,6,2,8
1948,7,0,7
1948,5,3,8
1948,4,1,5
1948,4,13,17
1948,3,1,4
1948,9,1,10
1948,2,0,2
1948,7,3,10
1948,2,1,3
1948,4,2,6
1948,4,1,5
1948,4,3,7
1948,5,2,7
1948,9,5,14
1948,7,10,17
1948,3,2,5
1948,8,5,13
1948,4,2,6
1948,6,4,10
1948,5,2,7
1948,7,3,10
1948,2,1,3
1948,7,3,10
1948,5,1,6
1948,8,6,14
1948,8,2,10
1948,7,5,12
1948,6,2,8
1948,5,3,8
1948,6,11,17
1948,8,2,10
1948,5,19,24
1948,13,12,25
1948,6,3,9
1948,12,1,13
1948,8,6,14
1948,8,1,9
1948,6,5,11
1948,7,2,9
1948,5,2,7
1948,5,1,6
1948,6,2,8
1948,6,5,11
1948,8,7,15
1948,3,2,5
1948,5,4,9
1948,6,3,9
1948,7,5,12
1948,6,5,11
1948,4,1,5
1948,4,3,7
1948,10,1,11
1948,3,10,13
1948,6,4,10
1948,6,3,9
1948,5,2,7
1948,3,1,4
1948,5,12,17
1948,2,1,3
1948,7,6,13
1948,9,0,9
1948,4,3,7
1948,5,0,5
1948,6,4,10
1948,12,10,22
1948,5,3,8
1948,7,6,13
1948,4,3,7
1948,3,10,13
1948,2,10,12
1948,6,0,6
1948,4,3,7
1948,7,0,7
1948,2,1,3
1948,4,1,5
1948,7,4,11
1948,4,0,4
1948,14,1,15
1948,2,12,14
1948,6,5,11
1948,6,4,10
1948,2,13,15
1948,2,1,3
1948,5,3,8
1948,4,2,6
1948,3,10,13
1948,8,7,15
1948,6,4,10
1948,9,0,9
1948,4,3,7
1948,4,2,6
1948,5,4,9
1948,15,10,25
1948,4,0,4
1948,4,3,7
1948,5,2,7
1948,9,4,13
1948,1,0,1
1948,3,2,5
1948,5,0,5
1948,5,4,9
1948,3,2,5
1948,9,8,17
1948,7,5,12
1948,1,0,1
1948,9,4,13
1948,5,13,18
1948,3,1,4
1948,2,1,3
1948,1,1,2
1948,5,3,8
1948,4,2,6
1948,6,1,7
1948,8,5,13
1948,4,3,7
1948,3,10,13
1948,3,1,4
1948,4,1,5
1948,5,3,8
1948,12,10,22
1948,4,2,6
1948,4,10,14
1948,5,10,15
1948,8,2,10
1948,3,2,5
1948,3,1,4
1948,4,1,5
1948,8,4,12
1948,4,10,14
1948,4,0,4
1948,5,0,5
1948,6,5,11
1948,11,10,21
1948,9,7,16
1948,5,12,17
1948,7,6,13
1948,3,2,5
1948,6,4,10
1948,3,0,3
1948,8,2,10
1948,5,3,8
1948,4,12,16
1948,12,11,23
1948,6,1,7
1948,2,10,12
1948,3,1,4
1948,6,3,9
1948,4,13,17
1948,2,1,3
1948,6,4,10
1948,4,1,5
1948,5,4,9
1948,2,14,16
1948,6,0,6
1948,6,4,10
1948,1,0,1
1948,7,6,13
1948,8,3,11
1948,5,0,5
1948,9,6,15
1948,2,1,3
1948,5,2,7
1948,2,11,13
1948,2,1,3
1948,3,1,4
1948,9,10,19
1948,9,3,12
1948,7,1,8
1948,6,2,8
1948,7,3,10
1948,8,12,20
1948,5,17,22
1948,3,2,5
1948,8,4,12
1948,6,1,7
1948,3,0,3
1948,5,3,8
1948,6,3,9
1948,6,5,11
1948,8,7,15
1948,5,3,8
1948,1,1,2
1948,6,3,9
1948,7,6,13
1948,9,8,17
1948,13,1,14
1948,5,0,5
1948,6,1,7
1948,4,3,7
1948,7,5,12
1948,5,11,16
1948,6,5,11
1948,2,1,3
1948,3,1,4
1948,3,0,3
1948,7,5,12
1948,6,2,8
1948,8,4,12
1948,8,6,14
1948,4,3,7
1948,2,13,15
1948,3,0,3
1948,6,3,9
1948,8,11,19
1948,9,2,11
1948,5,3,8
1948,7,3,10
1948,4,0,4
1948,2,10,12
1948,7,6,13
1948,7,4,11
1948,6,5,11
1948,8,6,14
1948,5,1,6
1948,6,4,10
1948,4,13,17
1948,3,2,5
1948,5,1,6
1948,2,1,3
1948,5,10,15
1948,8,0,8
1948,3,0,3
1948,3,2,5
1948,4,0,4
1948,4,12,16
1948,8,2,10
1948,2,1,3
1948,4,3,7
1948,13,0,13
1948,5,0,5
1948,9,4,13
1948,4,0,4
1948,9,6,15
1948,2,1,3
1948,8,1,9
1948,5,0,5
1948,7,4,11
1948,5,10,15
1948,6,2,8
1948,8,7,15
1948,8,7,15
1948,2,17,19
1948,9,1,10
1948,8,5,13
1948,3,2,5
1948,5,2,7
1948,7,6,13
1948,4,2,6
1948,9,10,19
1948,8,3,11
1948,9,14,23
1948,6,3,9
1948,4,3,7
1948,4,1,5
1948,8,10,18
1948,9,6,15
1948,8,2,10
1948,7,5,12
1948,2,12,14
1948,6,1,7
1948,4,2,6
1948,8,5,13
1948,4,3,7
1948,4,2,6
1948,3,1,4
1948,5,21,26
1948,7,5,12
1948,5,4,9
1948,2,1,3
1948,5,3,8
1948,3,15,18
1948,8,15,23
1948,5,4,9
1948,4,2,6
1948,7,2,9
1948,3,0,3
1948,9,8,17
1948,6,4,10
1948,6,4,10
1948,3,0,3
1948,7,4,11
1948,3,0,3
1948,2,1,3
1948,8,7,15
1948,4,1,5
1948,5,4,9
1948,4,3,7
1948,9,7,16
1948,1,0,1
1948,7,6,13
1948,6,2,8
1948,2,1,3
1948,6,4,10
1948,6,3,9
1948,5,1,6
1948,5,0,5
1948,3,2,5
1948,5,4,9
1948,6,2,8
1948,7,1,8
1948,2,10,12
1948,6,3,9
1948,8,1,9
1948,2,1,3
1948,8,6,14
1948,2,1,3
1948,5,3,8
1948,6,5,11
1948,6,2,8
1948,5,4,9
1948,4,1,5
1948,4,3,7
1948,7,5,12
1948,2,1,3
1948,6,2,8
1948,6,2,8
1948,8,6,14
1948,5,2,7
1948,6,5,11
1948,7,3,10
1948,9,6,15
1948,8,2,10
1948,2,11,13
1948,5,1,6
1948,3,1,4
1948,3,2,5
1948,4,3,7
1948,2,1,3
1948,9,4,13
1948,5,2,7
1948,8,3,11
1948,4,2,6
1948,7,5,12
1948,4,12,16
1948,2,1,3
1948,3,2,5
1948,8,4,12
1948,3,26,29
1948,6,3,9
1948,5,0,5
1948,4,10,14
1948,8,5,13
1948,7,12,19
1948,5,4,9
1948,4,1,5
1948,6,2,8
1948,4,3,7
1948,4,2,6
1948,3,14,17
1948,3,1,4
1948,6,3,9
1948,3,10,13
1948,4,3,7
1948,4,2,6
1948,6,2,8
1948,8,0,8
1948,7,6,13
1948,5,0,5
1948,5,3,8
1948,5,3,8
1948,8,1,9
1948,7,5,12
1948,8,3,11
1948,5,4,9
1948,3,1,4
1948,5,4,9
1948,8,7,15
1948,6,2,8
1948,9,7,16
1948,5,2,7
1948,4,2,6
1948,8,0,8
1948,6,4,10
1948,2,10,12
1948,10,1,11
1948,4,3,7
1948,8,1,9
1948,2,10,12
1948,7,4,11
1948,3,0,3
1948,8,2,10
1948,1,0,1
1948,4,3,7
1948,4,1,5
1948,3,10,13
1948,2,1,3
1948,4,0,4
1948,8,1,9
1948,5,4,9
1948,4,10,14
1948,5,2,7
1948,1,0,1
1948,5,4,9
1948,6,2,8
1948,7,4,11
1948,6,10,16
1948,8,7,15
1948,2,1,3
1948,2,0,2
1948,3,2,5
1948,6,5,11
1948,6,5,11
1948,6,0,6
1948,9,2,11
1948,4,1,5
1948,4,3,7
1948,3,10,13
1948,8,1,9
1948,4,3,7
1948,10,1,11
1948,9,4,13
1948,3,0,3
1948,10,0,10
1948,4,1,5
1948,3,2,5
1948,3,2,5
1948,11,1,12
1948,9,8,17
1948,7,4,11
1948,6,5,11
1948,7,4,11
1948,9,1,10
1948,9,3,12
1948,6,5,11
1948,9,0,9
1948,9,4,13
1948,5,1,6
1948,8,2,10
1948,4,10,14
1948,12,11,23
1948,2,0,2
1948,6,14,20
1948,8,4,12
1948,5,1,6
1948,5,2,7
1948,6,1,7
1948,6,2,8
1948,4,3,7
1948,4,11,15
1948,4,1,5
1948,7,2,9
1948,7,5,12
1948,8,7,15
1948,5,10,15
1948,1,0,1
1948,3,2,5
1948,8,1,9
1948,7,2,9
1948,6,0,6
1948,9,1,10
1948,4,3,7
1948,3,2,5
1948,6,2,8
1948,5,4,9
1948,2,0,2
1948,3,2,5
1948,5,4,9
1948,9,2,11
1948,7,11,18
1948,5,4,9
1948,7,6,13
1948,7,5,12
1948,2,10,12
1948,4,12,16
1948,1,0,1
1948,4,10,14
1948,3,2,5
1948,3,2,5
1948,9,6,15
1948,11,10,21
1948,5,4,9
1948,7,2,9
1948,6,1,7
1948,5,2,7
1948,7,12,19
1948,6,4,10
1948,6,0,6
1948,5,2,7
1948,3,0,3
1948,9,6,15
1948,2,1,3
1948,6,5,11
1948,6,1,7
1948,10,1,11
1948,8,4,12
1948,3,0,3
1948,7,2,9
1948,3,1,4
1948,9,10,19
1948,6,1,7
1948,5,4,9
1948,5,0,5
1948,7,1,8
1948,10,1,11
1948,6,0,6
1948,3,1,4
1948,11,1,12
1948,5,4,9
1948,8,1,9
1948,3,1,4
1948,4,2,6
1948,5,4,9
1948,7,6,13
1948,5,4,9
1948,7,5,12
1948,6,3,9
1948,3,1,4
1948,5,2,7
1948,6,2,8
1948,5,2,7
1948,2,0,2
1948,10,1,11
1948,7,0,7
1948,4,3,7
1948,3,0,3
1948,4,3,7
1948,8,1,9
1948,4,3,7
1948,3,1,4
1948,9,7,16
1948,5,3,8
1948,4,3,7
1948,4,3,7
1948,5,1,6
1948,4,3,7
1948,5,1,6
1948,5,3,8
1948,4,3,7
1948,7,3,10
1948,3,11,14
1948,2,1,3
1948,4,0,4
1948,3,1,4
1948,1,0,1
1948,3,1,4
1948,6,2,8
1948,6,4,10
1948,6,2,8
1948,4,3,7
1948,3,0,3
1948,2,1,3
1948,4,1,5
1948,8,1,9
1948,11,10,21
1948,6,14,20
1948,2,1,3
1948,6,1,7
1948,8,6,14
1948,6,2,8
1948,6,10,16
1948,5,1,6
1948,8,7,15
1948,5,4,9
1948,4,2,6
1948,7,10,17
1948,5,2,7
1948,9,4,13
1948,5,2,7
1948,4,2,6
1948,6,1,7
1948,3,2,5
1948,2,0,2
1948,4,0,4
1948,6,11,17
1948,7,10,17
1948,10,1,11
1948,6,5,11
1948,9,6,15
1948,3,0,3
1948,9,1,10
1948,2,1,3
1948,13,12,25
1948,4,1,5
1948,9,1,10
1948,4,1,5
1948,6,4,10
1948,2,1,3
1948,6,4,10
1948,3,1,4
1948,2,13,15
1948,3,2,5
1948,6,3,9
1948,4,10,14
1948,7,3,10
1948,6,4,10
1948,3,3,6
1948,5,2,7
1948,5,3,8
1948,6,4,10
1948,2,1,3
1948,7,6,13
1948,5,10,15
1948,6,4,10
1948,3,2,5
1948,5,2,7
1948,8,5,13
1948,7,3,10
1948,3,10,13
1948,4,1,5
1948,6,5,11
1948,2,1,3
1948,12,1,13
1948,8,0,8
1948,2,12,14
1948,3,2,5
1948,2,1,3
1948,5,2,7
1948,17,10,27
1948,4,2,6
1948,8,3,11
1948,2,0,2
1948,8,7,15
1948,6,12,18
1948,6,3,9
1948,2,1,3
1948,8,4,12
1948,6,10,16
1948,3,1,4
1948,4,2,6
1948,6,2,8
1948,9,6,15
1948,4,1,5
1948,5,13,18
1948,5,3,8
1948,6,3,9
1948,9,3,12
1948,3,2,5
1948,2,1,3
1948,3,11,14
1948,10,1,11
1948,4,3,7
1948,7,12,19
1948,6,11,17
1948,8,1,9
1948,4,2,6
1948,7,10,17
1948,8,6,14
1948,5,3,8
1948,2,0,2
1948,4,3,7
1948,8,6,14
1948,4,3,7
1948,3,1,4
1948,9,6,15
1948,5,3,8
1948,8,6,14
1948,9,6,15
1948,4,2,6
1948,6,3,9
1948,7,2,9
1948,5,2,7
1948,7,4,11
1948,8,7,15
1948,6,3,9
1948,3,11,14
1948,4,0,4
1948,2,10,12
1948,3,2,5
1948,3,2,5
1948,6,5,11
1948,6,1,7
1948,5,1,6
1948,8,2,10
1948,7,2,9
1948,5,2,7
1948,5,1,6
1948,3,2,5
1948,7,11,18
1948,4,3,7
1948,5,4,9
1948,4,2,6
1948,8,7,15
1948,7,1,8
1948,3,2,5
1948,9,8,17
1948,4,1,5
1948,4,3,7
1948,9,6,15
1948,4,3,7
1948,4,3,7
1948,3,2,5
1948,3,2,5
1948,9,3,12
1948,7,2,9
1948,3,0,3
1948,6,16,22
1948,7,2,9
1948,3,2,5
1948,5,2,7
1948,4,1,5
1948,6,2,8
1948,5,1,6
1948,8,6,14
1948,8,5,13
1948,3,0,3
1948,4,2,6
1948,9,8,17
1948,6,2,8
1948,11,0,11
1948,5,3,8
1948,6,5,11
1948,6,3,9
1948,5,2,7
1948,5,1,6
1948,4,3,7
1948,5,3,8
1948,5,2,7
1948,4,0,4
1948,4,2,6
1948,2,1,3
1948,7,3,10
1948,1,0,1
1948,7,2,9
1948,9,7,16
1948,6,1,7
1948,4,1,5
1948,3,1,4
1948,4,0,4
1948,3,2,5
1948,2,1,3
1948,5,3,8
1948,6,4,10
1948,5,1,6
1948,5,4,9
1948,8,0,8
1948,8,2,10
1948,2,1,3
1948,7,1,8
1948,9,0,9
1948,5,10,15
1948,4,2,6
1948,5,10,15
1948,2,2,4
1948,1,0,1
1948,7,1,8
1948,11,1,12
1948,7,2,9
1948,4,3,7
1948,8,3,11
1948,1,0,1
1948,4,1,5
1948,2,0,2
1948,2,1,3
1948,5,11,16
1948,4,3,7
1949,4,0,4
1949,3,2,5
1949,3,10,13
1949,4,3,7
1949,2,11,13
1949,1,0,1
1949,3,1,4
1949,5,1,6
1949,3,2,5
1949,3,2,5
1949,5,1,6
1949,6,2,8
1949,6,5,11
1949,4,0,4
1949,5,2,7
1949,3,0,3
1949,3,2,5
1949,7,3,10
1949,4,1,5
1949,4,3,7
1949,5,0,5
1949,5,2,7
1949,2,1,3
1949,4,0,4
1949,8,2,10
1949,5,3,8
1949,5,2,7
1949,4,3,7
1949,6,6,12
1949,5,4,9
1949,9,2,11
1949,2,0,2
1949,8,11,19
1949,5,12,17
1949,5,4,9
1949,3,11,14
1949,8,6,14
1949,7,11,18
1949,14,1,15
1949,9,4,13
1949,2,1,3
1949,4,0,4
1949,6,2,8
1949,7,4,11
1949,6,5,11
1949,3,2,5
1949,3,1,4
1949,5,4,9
1949,8,3,11
1949,2,0,2
1949,3,0,3
1949,3,2,5
1949,6,3,9
1949,8,2,10
1949,9,3,12
1949,5,2,7
1949,6,2,8
1949,7,5,12
1949,1,0,1
1949,5,4,9
1949,12,11,23
1949,6,10,16
1949,8,3,11
1949,3,11,14
1949,4,3,7
1949,8,11,19
1949,2,0,2
1949,7,1,8
1949,4,3,7
1949,5,12,17
1949,2,0,2
1949,9,6,15
1949,2,15,17
1949,6,1,7
1949,4,2,6
1949,6,2,8
1949,5,2,7
1949,9,10,19
1949,5,4,9
1949,7,3,10
1949,4,1,5
1949,7,1,8
1949,6,5,11
1949,4,12,16
1949,4,0,4
1949,4,3,7
1949,8,4,12
1949,7,5,12
1949,4,3,7
1949,4,3,7
1949,5,4,9
1949,4,2,6
1949,6,5,11
1949,4,2,6
1949,8,3,11
1949,4,10,14
1949,5,2,7
1949,3,2,5
1949,2,11,13
1949,9,15,24
1949,7,3,10
1949,7,6,13
1949,14,11,25
1949,3,0,3
1949,4,0,4
1949,14,12,26
1949,14,14,28
1949,5,3,8
1949,7,3,10
1949,5,3,8
1949,5,1,6
1949,4,3,7
1949,8,7,15
1949,4,3,7
1949,5,1,6
1949,4,11,15
1949,7,5,12
1949,5,10,15
1949,7,5,12
1949,7,5,12
1949,7,3,10
1949,6,5,11
1949,3,2,5
1949,3,2,5
1949,5,3,8
1949,4,2,6
1949,6,1,7
1949,6,2,8
1949,5,4,9
1949,3,0,3
1949,4,3,7
1949,8,7,15
1949,4,10,14
1949,4,2,6
1949,8,1,9
1949,4,3,7
1949,4,2,6
1949,9,1,10
1949,6,4,10
1949,6,4,10
1949,8,7,15
1949,8,3,11
1949,8,11,19
1949,3,11,14
1949,3,2,5
1949,7,3,10
1949,2,0,2
1949,12,0,12
1949,10,1,11
1949,7,14,21
1949,8,1,9
1949,6,10,16
1949,4,3,7
1949,5,14,19
1949,4,1,5
1949,4,1,5
1949,7,2,9
1949,5,0,5
1949,1,0,1
1949,6,1,7
1949,2,1,3
1949,5,3,8
1949,7,0,7
1949,8,12,20
1949,3,2,5
1949,11,1,12
1949,4,2,6
1949,4,2,6
1949,5,4,9
1949,6,11,17
1949,2,1,3
1949,2,1,3
1949,3,0,3
1949,4,3,7
1949,9,3,12
1949,6,5,11
1949,11,10,21
1949,7,0,7
1949,9,1,10
1949,3,2,5
1949,7,2,9
1949,7,6,13
1949,13,1,14
1949,2,12,14
1949,8,5,13
1949,4,3,7
1949,8,3,11
1949,5,4,9
1949,4,0,4
1949,10,0,10
1949,2,0,2
1949,6,5,11
1949,8,5,13
1949,7,3,10
1949,8,7,15
1949,7,6,13
1949,4,3,7
1949,9,3,12
1949,4,12,16
1949,3,0,3
1949,3,2,5
1949,4,3,7
1949,8,5,13
1949,5,4,9
1949,4,3,7
1949,9,2,11
1949,3,2,5
1949,5,4,9
1949,4,2,6
1949,7,4,11
1949,5,14,19
1949,9,13,22
1949,6,0,6
1949,8,6,14
1949,5,3,8
1949,3,2,5
1949,6,3,9
1949,7,6,13
1949,6,2,8
1949,3,2,5
1949,3,2,5
1949,2,0,2
1949,10,1,11
1949,5,0,5
1949,2,1,3
1949,2,1,3
1949,6,2,8
1949,5,3,8
1949,4,0,4
1949,5,1,6
1949,4,3,7
1949,7,15,22
1949,8,2,10
1949,6,15,21
1949,7,6,13
1949,3,2,5
1949,7,2,9
1949,3,0,3
1949,2,0,2
1949,5,4,9
1949,7,3,10
1949,6,5,11
1949,3,2,5
1949,4,13,17
1949,6,4,10
1949,4,0,4
1949,4,11,15
1949,3,10,13
1949,7,3,10
1949,3,1,4
1949,8,7,15
1949,8,2,10
1949,4,3,7
1949,3,13,16
1949,6,1,7
1949,3,1,4
1949,8,4,12
1949,3,2,5
1949,3,2,5
1949,6,2,8
1949,6,4,10
1949,8,6,14
1949,3,0,3
1949,6,2,8
1949,7,5,12
1949,6,13,19
1949,5,4,9
1949,4,0,4
1949,3,1,4
1949,4,0,4
1949,5,4,9
1949,3,0,3
1949,9,3,12
1949,2,1,3
1949,5,4,9
1949,7,6,13
1949,2,0,2
1949,3,2,5
1949,8,0,8
1949,2,1,3
1949,5,2,7
1949,4,2,6
1949,4,10,14
1949,3,2,5
1949,4,1,5
1949,2,10,12
1949,4,2,6
1949,2,1,3
1949,6,4,10
1949,3,1,4
1949,4,2,6
1949,3,0,3
1949,4,2,6
1949,2,10,12
1949,4,3,7
1949,3,2,5
1949,2,1,3
1949,2,1,3
1949,5,0,5
1949,2,1,3
1949,7,4,11
1949,7,3,10
1949,6,5,11
1949,8,5,13
1949,8,6,14
1949,8,6,14
1949,9,2,11
1949,6,2,8
1949,3,13,16
1949,6,4,10
1949,7,6,13
1949,6,3,9
1949,8,6,14
1949,3,0,3
1949,3,1,4
1949,5,4,9
1949,5,11,16
1949,4,3,7
1949,6,5,11
1949,7,4,11
1949,4,1,5
1949,7,12,19
1949,8,3,11
1949,5,4,9
1949,3,0,3
1949,3,12,15
1949,4,1,5
1949,5,2,7
1949,9,7,16
1949,8,1,9
1949,4,3,7
1949,5,15,20
1949,3,2,5
1949,3,1,4
1949,3,12,15
1949,8,6,14
1949,2,1,3
1949,2,1,3
1949,3,10,13
1949,9,10,19
1949,9,3,12
1949,1,0,1
1949,3,11,14
1949,5,4,9
1949,8,1,9
1949,7,6,13
1949,5,4,9
1949,3,0,3
1949,4,2,6
1949,5,3,8
1949,5,11,16
1949,6,1,7
1949,7,2,9
1949,8,7,15
1949,6,4,10
1949,7,6,13
1949,5,1,6
1949,7,3,10
1949,5,11,16
1949,9,10,19
1949,4,3,7
1949,7,1,8
1949,6,5,11
1949,7,4,11
1949,13,11,24
1949,5,2,7
1949,3,0,3
1949,6,5,11
1949,6,2,8
1949,3,1,4
1949,8,7,15
1949,5,2,7
1949,8,3,11
1949,3,2,5
1949,2,0,2
1949,2,0,2
1949,5,2,7
1949,9,5,14
1949,2,10,12
1949,1,0,1
1949,9,5,14
1949,4,1,5
1949,4,3,7
1949,11,0,11
1949,5,10,15
1949,6,2,8
1949,4,2,6
1949,3,2,5
1949,6,1,7
1949,3,2,5
1949,3,11,14
1949,5,2,7
1949,7,12,19
1949,9,8,17
1949,4,3,7
1949,6,2,8
1949,7,20,27
1949,6,2,8
1949,2,0,2
1949,3,15,18
1949,7,5,12
1949,6,0,6
1949,3,1,4
1949,9,0,9
1949,6,5,11
1949,6,5,11
1949,7,3,10
1949,8,3,11
1949,6,4,10
1949,13,10,23
1949,5,10,15
1949,9,2,11
1949,2,0,2
1949,3,15,18
1949,4,0,4
1949,4,3,7
1949,7,2,9
1949,7,2,9
1949,8,5,13
1949,4,1,5
1949,3,0,3
1949,9,4,13
1949,2,1,3
1949,8,7,15
1949,9,5,14
1949,9,0,9
1949,6,3,9
1949,4,3,7
1949,6,10,16
1949,5,4,9
1949,7,3,10
1949,7,2,9
1949,6,2,8
1949,5,0,5
1949,4,3,7
1949,8,10,18
1949,2,1,3
1949,7,2,9
1949,4,10,14
1949,6,5,11
1949,6,4,10
1949,8,0,8
1949,7,5,12
1949,2,0,2
1949,6,2,8
1949,6,3,9
1949,5,4,9
1949,4,3,7
1949,9,2,11
1949,8,2,10
1949,5,2,7
1949,3,2,5
1949,4,2,6
1949,8,2,10
1949,7,3,10
1949,9,4,13
1949,6,5,11
1949,9,0,9
1949,7,0,7
1949,6,1,7
1949,3,2,5
1949,4,1,5
1949,4,1,5
1949,7,1,8
1949,7,2,9
1949,5,4,9
1949,7,1,8
1949,8,4,12
1949,9,4,13
1949,8,2,10
1949,9,4,13
1949,6,5,11
1949,9,3,12
1949,4,13,17
1949,9,8,17
1949,4,3,7
1949,5,1,6
1949,8,10,18
1949,7,3,10
1949,3,12,15
1949,8,11,19
1949,4,1,5
1949,7,0,7
1949,5,12,17
1949,7,2,9
1949,12,0,12
1949,4,11,15
1949,9,3,12
1949,6,10,16
1949,4,3,7
1949,21,2,23
1949,6,2,8
1949,5,4,9
1949,2,1,3
1949,4,2,6
1949,8,4,12
1949,8,2,10
1949,2,13,15
1949,4,1,5
1949,6,5,11
1949,9,3,12
1949,7,6,13
1949,17,10,27
1949,6,10,16
1949,4,2,6
1949,5,3,8
1949,6,2,8
1949,4,3,7
1949,5,2,7
1949,6,2,8
1949,4,12,16
1949,4,2,6
1949,3,0,3
1949,3,15,18
1949,2,0,2
1949,3,1,4
1949,6,4,10
1949,5,4,9
1949,7,6,13
1949,4,2,6
1949,2,1,3
1949,5,3,8
1949,5,0,5
1949,6,1,7
1949,9,7,16
1949,1,0,1
1949,4,0,4
1949,8,7,15
1949,9,3,12
1949,5,1,6
1949,7,3,10
1949,7,4,11
1949,7,4,11
1949,6,3,9
1949,6,12,18
1949,3,0,3
1949,6,2,8
1949,4,2,6
1949,2,1,3
1949,5,12,17
1949,8,6,14
1949,2,1,3
1949,6,5,11
1949,3,1,4
1949,4,0,4
1949,4,1,5
1949,5,11,16
1949,2,10,12
1949,5,4,9
1949,3,2,5
1949,8,3,11
1949,4,2,6
1949,7,6,13
1949,8,13,21
1949,3,1,4
